district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases
0512960,AR,Stuttgart School District,34.4606791,-091.4931195,,,,,
0513080,AR,Greene County Technical School District,36.2777637,-090.6675796,2020-08-27,,,,
0513110,AR,Texarkana School District,33.4682225,-093.9286728,,,,,
0513230,AR,Jackson County School District,35.7395931,-091.1384165,,,,,
0513350,AR,Valley Springs School District,36.1683195,-093.0022865,,,,,
0513380,AR,Valley View School District,35.7590366,-090.7947828,,,,,
0513410,AR,Van Buren School District,35.4407541,-094.2988725,2020-08-27,,22,,7
0513530,AR,Vilonia School District,35.0692689,-092.2307809,,,,,
0513560,AR,Viola School District,36.3802040,-092.0606676,,,,,
0513680,AR,Waldron School District,34.8531973,-094.0519539,,,,,
0513930,AR,Watson Chapel School District,34.1451136,-092.1455959,2020-08-27,,,,
0514010,AR,West Fork School District,35.8486353,-094.1989930,,,,,
0514020,AR,Westside School District,35.4664473,-093.6399884,,,,,
0514040,AR,West Side School District,35.6035645,-092.1424011,,,,,
0514140,AR,White Hall School District,34.3617894,-092.1335114,2020-08-27,,11,,0
0514370,AR,Wonderview School District,35.3650153,-092.7572671,,,,,
0514400,AR,Woodlawn School District,33.8732549,-092.0322959,,,,,
0514430,AR,Wynne Public Schools,35.2371843,-090.7489813,,,,,
0514490,AR,Yellville-Summit School District,36.2384114,-092.6822224,,,,,
6000030,AS,American Samoa Department of Education,-14.2671590,-170.6682674,,,,,
0400001,AZ,Cave Creek Unified District,33.7682294,-111.8588413,,,,,
0400003,AZ,Chino Valley Unified District,34.8664778,-112.4595589,,,,,
0400004,AZ,Clarkdale-Jerome Elementary District,34.7488572,-112.1120281,,,,,
0400005,AZ,Salome Consolidated Elementary District,33.5987726,-113.8244639,,,,,
0400021,AZ,Colorado City Unified District,36.6872576,-113.1156932,,,,,
0400022,AZ,Vernon Elementary District,34.2156642,-109.6915379,,,,,
0400023,AZ,Pinon Unified District,36.1323302,-110.3498472,,,,,
0400026,AZ,Heber-Overgaard Unified District,34.4652577,-110.5612027,,,,,
0400082,AZ,Colorado River Union High School District,35.1052137,-114.4678343,,,,,
0400212,AZ,Benson Unified School District,32.1545717,-110.2323326,,,,,
0400295,AZ,Kingman Unified School District,35.5697849,-114.1715228,,,,,
0400450,AZ,Agua Fria Union High School District,33.4814273,-112.4078710,,,,,
0400480,AZ,Aguila Elementary District,33.8163223,-113.2363560,,,,,
0400520,AZ,Ajo Unified District,32.4183559,-112.8214268,,,,,
0400600,AZ,Alhambra Elementary District,33.5085619,-112.1364587,,,,,
0400630,AZ,Alpine Elementary District,33.8042604,-109.2453018,,,,,
0400680,AZ,Amphitheater Unified District,32.4129772,-110.9635991,,,,,
0400720,AZ,Antelope Union High School District,32.9920489,-113.8173717,,,,,
0400750,AZ,Apache Elementary District,31.6685669,-109.1614324,,,,,
0400790,AZ,Apache Junction Unified District,33.3844844,-111.4222049,,,,,
0400840,AZ,Arlington Elementary District,33.3354864,-113.0477539,,,,,
0400870,AZ,Ash Creek Elementary District,31.8790558,-109.5397127,,,,,
0400910,AZ,Ash Fork Joint Unified District,35.1600326,-112.5511790,,,,,
0400960,AZ,Avondale Elementary District,33.4317450,-112.3865615,,,,,
0401000,AZ,Bagdad Unified School District,34.5733844,-113.1438803,,,,,
0401050,AZ,Balsz Elementary District,33.4618596,-111.9735783,,,,,
0401080,AZ,Beaver Creek Elementary District,34.6947235,-111.6731517,,,,,
0401160,AZ,Bicentennial Union High School District,33.6694969,-113.9521527,,,,,
0401180,AZ,Bisbee Unified District,31.4723333,-109.8301165,,,,,
0401230,AZ,Blue Elementary District,33.5107217,-109.1291269,,,,,
0401260,AZ,Bonita Elementary District,32.5683405,-110.1371469,,,,,
0401290,AZ,Bouse Elementary District,33.9430233,-114.0220293,,,,,
0401330,AZ,Bowie Unified District,32.2845813,-109.4934658,,,,,
0401380,AZ,Buckeye Elementary District,33.2665286,-112.5960670,,,,,
0401410,AZ,Buckeye Union High School District,33.3198987,-112.8117940,,,,,
0401460,AZ,Sierra Vista Unified District,31.5211106,-110.2165040,,,,,
0401500,AZ,Bullhead City School District,35.3625685,-114.5429171,,,,,
0401600,AZ,Camp Verde Unified District,34.4869611,-111.7853688,,,,,
0401650,AZ,Canon Elementary District,34.2055081,-112.2145454,,,,,
0401680,AZ,Cartwright Elementary District,33.4857188,-112.1973735,,,,,
0401710,AZ,Casa Grande Elementary District,32.8364877,-111.7909508,,,,,
0401740,AZ,Casa Grande Union High School District,32.8391529,-111.9208947,,,,,
0401760,AZ,Catalina Foothills Unified District,32.3154985,-110.8843712,,,,,
0401810,AZ,Cedar Unified District,35.7645907,-110.4003356,,,,,
0401870,AZ,Chandler Unified District,33.2596460,-111.8104650,,,,,
0401920,AZ,Chevelon Butte School District,34.5200702,-110.9498383,,,,,
0401940,AZ,Chinle Unified District,36.1563867,-109.5287026,,,,,
0402130,AZ,Cochise Elementary District,32.1078105,-110.0047824,,,,,
0402190,AZ,Concho Elementary District,34.4449495,-109.7095310,,,,,
0402220,AZ,Congress Elementary District,34.1958501,-113.0418148,,,,,
0402250,AZ,Continental Elementary District,31.8113004,-110.9310852,,,,,
0402320,AZ,Coolidge Unified District,33.0119694,-111.5882480,,,,,
0402370,AZ,Cottonwood-Oak Creek Elementary District,34.8457669,-112.0405558,,,,,
0402400,AZ,Crane Elementary District,32.6726998,-114.6893594,,,,,
0402430,AZ,Creighton Elementary District,33.4931566,-112.0140642,,,,,
0402460,AZ,Crown King Elementary District,34.1926943,-112.3195454,,,,,
0402490,AZ,Double Adobe Elementary District,31.4876788,-109.6698151,,,,,
0402530,AZ,Douglas Unified District,31.4276772,-109.2718206,,,,,
0402600,AZ,Duncan Unified District,32.7509867,-109.1966461,,,,,
0402690,AZ,Dysart Unified District,33.6284077,-112.4161029,,,,,
0402710,AZ,Eagle Elementary District,33.4834297,-109.2829279,,,,,
0402760,AZ,Elfrida Elementary District,31.7444566,-109.6450680,,,,,
0402790,AZ,Eloy Elementary District,32.6133217,-111.5963833,,,,,
0402820,AZ,Empire Elementary District,31.8208162,-110.5926716,,,,,
0402860,AZ,Flagstaff Unified District,35.1567691,-111.3476214,,,,,
0402920,AZ,Florence Unified School District,32.9499290,-111.2283858,,,,,
0403010,AZ,Flowing Wells Unified District,32.2960635,-111.0258593,,,,,
0403040,AZ,Fountain Hills Unified District,33.6074523,-111.7222360,,,,,
0403060,AZ,Fowler Elementary District,33.4337602,-112.2152115,,,,,
0403080,AZ,Fredonia-Moccasin Unified District,36.6176875,-112.2992800,,,,,
0403150,AZ,Fort Huachuca Accommodation District,31.5672964,-110.3302287,,,,,
0403200,AZ,Fort Thomas Unified District,33.2111779,-110.1086483,,,,,
0403240,AZ,Gadsden Elementary District,32.5324826,-114.7739783,,,,,
0403290,AZ,Ganado Unified District,35.6676446,-109.6060032,,,,,
0403310,AZ,Gila Bend Unified District,32.8019176,-112.7584995,,,,,
0403400,AZ,Gilbert Unified District,33.3480491,-111.7269826,,,,,
0403420,AZ,Glendale Elementary District,33.5402228,-112.1969550,,,,,
0403450,AZ,Glendale Union High School District,33.5743168,-112.1351943,,,,,
0403500,AZ,Globe Unified District,33.4673741,-110.7848640,,,,,
0403550,AZ,Grand Canyon Unified District,35.9784936,-112.1007282,,,,,
0403660,AZ,Hackberry School District,35.5442200,-113.7548206,,,,,
0403730,AZ,Hayden-Winkelman Unified District,33.1866560,-110.7777181,,,,,
0403780,AZ,Higley Unified District,33.2898285,-111.7055802,,,,,
0403820,AZ,Holbrook Unified District,35.1309592,-110.0714366,,,,,
0403870,AZ,Humboldt Unified District,34.5799161,-112.1736513,,,,,
0403900,AZ,Hyder Elementary District,32.9435066,-113.4978893,,,,,
0403950,AZ,Indian Oasis-Baboquivari Unified District,32.0833805,-112.0669560,,,,,
0403960,AZ,Isaac Elementary District,33.4667029,-112.1437256,,,,,
0403990,AZ,J. O. Combs Unified School District,33.2496505,-111.4848627,,,,,
0404010,AZ,Joseph City Unified District,35.0796100,-110.2839243,,,,,
0404060,AZ,Kayenta Unified District,36.6208025,-110.4254245,,,,,
0404170,AZ,Kirkland Elementary District,34.4039660,-112.6427546,,,,,
0404200,AZ,Klondyke Elementary District,32.8034734,-110.2610925,,,,,
0404230,AZ,Kyrene Elementary District,33.2830260,-112.0146633,,,,,
0404280,AZ,Lake Havasu Unified District,34.5451498,-114.3031920,,,,,
0404290,AZ,Laveen Elementary District,33.3643348,-112.1600498,,,,,
0404320,AZ,Liberty Elementary District,33.2724119,-112.4273626,,,,,
0404380,AZ,Litchfield Elementary District,33.5008817,-112.4138178,,,,,
0404410,AZ,Littlefield Unified District,36.4460816,-113.6336219,,,,,
0404440,AZ,Littleton Elementary District,33.4086176,-112.3162044,,,,,
0404500,AZ,Madison Elementary District,33.5258127,-112.0458166,,,,,
0404530,AZ,Maine Consolidated School District,35.2852492,-111.9671823,,,,,
0404570,AZ,Mammoth-San Manuel Unified District,32.6553292,-110.5759899,,,,,
0404630,AZ,Marana Unified District,32.3804501,-111.2924291,,,,,
0404720,AZ,Maricopa Unified School District,33.0361723,-112.0799574,,,,,
0404770,AZ,Altar Valley Elementary District,31.9588543,-111.3656669,,,,,
0404820,AZ,Mayer Unified District,34.2197183,-111.9254128,,,,,
0404860,AZ,McNary Elementary District,34.0550118,-109.7083755,,,,,
0404920,AZ,McNeal Elementary District,31.5594248,-109.5963390,,,,,
0404970,AZ,Mesa Unified District,33.4544563,-111.7236690,,,,,
0405030,AZ,Miami Unified District,33.5188619,-110.9581986,,,,,
0405070,AZ,Mingus Union High School District,34.8350635,-112.0838977,,,,,
0405100,AZ,Mobile Elementary District,33.0482518,-112.3418597,,,,,
0405190,AZ,Mohave Valley Elementary District,34.9511050,-114.4266033,,,,,
0405220,AZ,Mohawk Valley Elementary District,32.9615147,-113.7419939,,,,,
0405320,AZ,Morenci Unified District,33.1028421,-109.1906753,,,,,
0405340,AZ,Morristown Elementary District,33.8749535,-112.5835580,,,,,
0405400,AZ,Murphy Elementary District,33.4314364,-112.1237340,,,,,
0405430,AZ,Naco Elementary District,31.3632645,-109.9734335,,,,,
0405460,AZ,Nadaburg Unified School District,33.7876959,-112.4851136,,,,,
0405530,AZ,Nogales Unified District,31.4063471,-111.1182378,,,,,
0405640,AZ,Oracle Elementary District,32.6260081,-110.8448610,,,,,
0405670,AZ,Osborn Elementary District,33.4960718,-112.0789495,,,,,
0405730,AZ,Owens-Whitney Elementary District,34.6656043,-113.6528990,,,,,
0405760,AZ,Tonto Basin Elementary District,33.8570520,-111.2458217,,,,,
0405820,AZ,Page Unified District,36.7094664,-111.2733702,,,,,
0405850,AZ,Palo Verde Elementary District,33.4004362,-112.6844007,,,,,
0405880,AZ,Palominas Elementary District,31.4312546,-110.1318309,,,,,
0405930,AZ,Paradise Valley Unified District,33.6534512,-111.9799825,,,,,
0405980,AZ,Parker Unified School District,33.8722018,-114.5007610,,,,,
0406000,AZ,Patagonia Elementary District,31.5188040,-110.7571645,,,,,
0406030,AZ,Patagonia Union High School District,31.5472872,-110.6799581,,,,,
0406070,AZ,Payson Unified District,34.2308287,-111.2684801,,,,,
0406120,AZ,Peach Springs Unified District,35.4774988,-113.4470910,,,,,
0406150,AZ,Pearce Elementary District,31.9012903,-109.8516550,,,,,
0406210,AZ,Pendergast Elementary District,33.4986266,-112.2764579,,,,,
0406250,AZ,Peoria Unified School District,33.7218339,-112.2916224,,,,,
0406300,AZ,Phoenix Elementary District,33.4530772,-112.0783438,,,,,
0406330,AZ,Phoenix Union High School District,33.4408648,-112.0990258,,,,,
0406360,AZ,Picacho Elementary District,32.7157274,-111.3588406,,,,,
0406440,AZ,Pima Unified District,33.0698916,-109.8498690,,,,,
0406510,AZ,Pine Strawberry Elementary District,34.3038561,-111.5611326,,,,,
0406580,AZ,Blue Ridge Unified District,34.1591215,-109.9273545,,,,,
0406630,AZ,Pomerene Elementary District,31.9897709,-110.2063793,,,,,
0406730,AZ,Prescott Unified District,34.5627030,-112.4839789,,,,,
0406740,AZ,Sanders Unified District,35.1849770,-109.4458574,,,,,
0406780,AZ,Quartzsite Elementary District,33.4219121,-114.3837598,,,,,
0406810,AZ,Queen Creek Unified District,33.2703884,-111.6304590,,,,,
0406850,AZ,Ray Unified District,32.9730315,-110.7293609,,,,,
0406870,AZ,Red Mesa Unified District,36.7266422,-109.5326651,,,,,
0406900,AZ,Red Rock Elementary District,32.5501691,-111.2360541,,,,,
0406930,AZ,Redington Elementary District,32.4192512,-110.5341733,,,,,
0406960,AZ,San Carlos Unified District,33.5796449,-110.4524166,,,,,
0407020,AZ,Riverside Elementary District,33.4241399,-112.1703861,,,,,
0407080,AZ,Roosevelt Elementary District,33.3865161,-112.0676810,,,,,
0407130,AZ,Round Valley Unified District,33.9928987,-109.4459828,,,,,
0407140,AZ,Rucker Elementary District,31.6930020,-109.4347432,,,,,
0407170,AZ,Saddle Mountain Unified School District,33.5467843,-112.8634044,,,,,
0407200,AZ,Sacaton Elementary District,33.1257520,-111.9315256,,,,,
0407240,AZ,Safford Unified District,33.0583274,-109.6843627,,,,,
0407300,AZ,Sahuarita Unified District,31.8160529,-111.1075526,,,,,
0407380,AZ,San Fernando Elementary District,31.6332915,-111.4914213,,,,,
0407430,AZ,San Simon Unified District,32.1452068,-109.2008576,,,,,
0407500,AZ,Santa Cruz Elementary District,31.3994097,-110.8054674,,,,,
0407520,AZ,Santa Cruz Valley Unified District,31.5665230,-111.0587982,,,,,
0407530,AZ,Santa Cruz Valley Union High School District,32.6418079,-111.4345331,,,,,
0407570,AZ,Scottsdale Unified District,33.5816291,-111.8867550,,,,,
0407630,AZ,Seligman Unified District,35.1799763,-113.0943620,,,,,
0407680,AZ,Sentinel Elementary District,33.0154956,-113.2122465,,,,,
0407700,AZ,Show Low Unified District,34.3151411,-110.1373867,,,,,
0407750,AZ,Deer Valley Unified District,33.8385480,-112.1283066,,,,,
0407770,AZ,Skull Valley Elementary District,34.5972261,-112.7612280,,,,,
0407820,AZ,Snowflake Unified District,34.5393407,-110.1503850,,,,,
0407860,AZ,Solomon Elementary District,32.8674811,-109.4596501,,,,,
0407890,AZ,Somerton Elementary District,32.5395774,-114.7056745,,,,,
0407920,AZ,Sonoita Elementary District,31.6197650,-110.6003765,,,,,
0408020,AZ,St. David Unified District,31.8459898,-110.2535072,,,,,
0408080,AZ,St. Johns Unified District,34.6792323,-109.4026583,,,,,
0408130,AZ,Stanfield Elementary District,32.7215374,-112.0493972,,,,,
0408170,AZ,Sunnyside Unified District,32.0978821,-110.9753086,,,,,
0408230,AZ,Superior Unified School District,33.3392788,-111.1158976,,,,,
0408280,AZ,Tanque Verde Unified District,32.2516603,-110.7075913,,,,,
0408310,AZ,Tempe School District,33.4062883,-111.9378544,,,,,
0408340,AZ,Tempe Union High School District,33.3111998,-111.9835387,,,,,
0408410,AZ,Thatcher Unified District,32.6871094,-109.7861243,,,,,
0408430,AZ,Paloma School District,32.9339880,-112.9014605,,,,,
0408460,AZ,Hillside Elementary District,34.4644124,-112.8874647,,,,,
0408490,AZ,Tolleson Elementary District,33.4559608,-112.2586516,,,,,
0408520,AZ,Tolleson Union High School District,33.4119203,-112.2743781,,,,,
0408550,AZ,Toltec Elementary District,32.7569359,-111.6851151,,,,,
0408600,AZ,Tombstone Unified District,31.7071051,-110.0610132,,,,,
0408640,AZ,Topock Elementary District,34.6968896,-114.3442456,,,,,
0408680,AZ,Tuba City Unified District,36.0617975,-111.2078559,,,,,
0408800,AZ,Tucson Unified District,32.2114132,-110.9627656,,,,,
0408820,AZ,Union Elementary District,33.3505757,-112.2580879,,,,,
0408850,AZ,Vail Unified District,32.0155331,-110.6873780,,,,,
0408880,AZ,Valentine Elementary District,35.3818090,-113.6185902,,,,,
0408910,AZ,Valley Union High School District,31.8655400,-109.6700375,,,,,
0409030,AZ,Walnut Grove Elementary District,34.1562553,-112.4348384,,,,,
0409060,AZ,Washington Elementary District,33.5888511,-112.1131025,,,,,
0409090,AZ,Wellton Elementary District,33.0212753,-114.1593481,,,,,
0409120,AZ,Wenden Elementary District,33.8437249,-113.5030244,,,,,
0409160,AZ,Whiteriver Unified District,33.9793542,-110.3310955,,,,,
0409190,AZ,Wickenburg Unified District,33.8546677,-112.8070321,,,,,
0409250,AZ,Willcox Unified District,32.2003761,-109.8016872,,,,,
0409310,AZ,Williams Unified District,35.5791605,-112.4714881,,,,,
0409360,AZ,Williamson Valley Elementary School District,34.8463045,-112.8683971,,,,,
0409390,AZ,Wilson Elementary District,33.4297008,-112.0143469,,,,,
0409430,AZ,Window Rock Unified District,35.6533530,-109.1651175,,,,,
0409460,AZ,Winslow Unified District,35.1017079,-110.6138141,,,,,
0409510,AZ,Yarnell Elementary District,34.2768964,-112.7242252,,,,,
0409540,AZ,Young Elementary School District,33.9766515,-110.9603436,,,,,
0409570,AZ,Yucca Elementary District,34.7323251,-113.9748830,,,,,
0409600,AZ,Yuma Elementary District,32.5295065,-114.0048912,,,,,
0409630,AZ,Yuma Union High School District,32.5295065,-114.0048912,,,,,
0409733,AZ,Sedona-Oak Creek Joint Unified District,34.8236467,-111.8032093,,,,,
0499997,AZ,School District Not Defined,31.7344675,-109.4010958,,,,,
0600001,CA,Acton-Agua Dulce Unified School District,34.4509057,-118.2276141,,,,,
0600006,CA,Ross Valley Elementary School District,37.9937178,-122.5927749,,,,,
0600009,CA,Cuyama Joint Unified School District,34.8301010,-119.5209313,,,,,
0600011,CA,Fort Sage Unified School District,39.9744995,-120.0901010,,,,,
